t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,0,0,0,0,0,0
6.0,0.0,0.0,0.0,3,0,0,0,0,0
7.0,0.0,0.0,0.0,5,0,11,0,0,0
8.0,0.0,0.0,0.0,9,2,19,0,0,0
9.0,0.0,0.0,0.0,14,4,32,0,0,0
10.0,0.0,0.0,0.0,17,7,46,0,0,0
11.0,0.0,0.0,0.0,18,9,58,0,0,0
12.0,0.0,0.0,0.0,20,11,62,0,0,0
13.0,0.0,0.0,0.0,20,11,70,0,0,0
14.0,0.0,0.0,0.0,20,11,70,0,0,0
15.0,0.0,0.0,0.0,20,11,70,0,0,0
16.0,0.0,0.0,0.0,20,11,70,0,0,0
17.0,0.0,0.0,0.0,20,11,70,0,0,0
18.0,0.0,0.0,0.0,20,11,70,0,0,0
19.0,0.0,0.0,0.0,22,13,70,0,0,0
20.0,0.0,0.0,0.0,23,13,74,0,0,0
21.0,0.0,0.0,0.0,24,14,74,0,0,0
22.0,0.0,0.0,0.0,29,16,74,0,0,0
23.0,0.0,0.0,0.0,31,19,95,0,0,0
24.0,0.0,0.0,0.0,36,21,111,0,0,0
25.0,0.0,0.0,0.0,38,23,113,0,0,0
26.0,0.0,0.0,0.0,38,25,118,0,0,0
27.0,0.0,0.0,0.0,38,27,130,0,0,0
28.0,0.0,0.0,0.0,40,29,138,0,0,0
29.0,0.0,0.0,0.0,40,29,141,0,0,0
30.0,0.0,0.0,0.0,40,29,141,0,0,0
31.0,0.0,0.0,0.0,40,29,141,0,0,0
32.0,0.0,0.0,0.0,41,29,141,0,0,0
33.0,0.0,0.0,0.0,42,30,141,0,0,0
34.0,0.0,0.0,0.0,42,33,144,0,0,0
35.0,0.0,0.0,0.0,46,33,153,0,0,0
36.0,0.0,0.0,0.0,47,34,153,0,0,0
37.0,0.0,0.0,0.0,50,35,164,0,0,0
38.0,0.0,0.0,0.0,54,39,175,0,0,0
39.0,0.0,0.0,0.0,55,40,188,0,0,0
40.0,0.0,0.0,0.0,57,41,194,0,0,0
41.0,0.0,0.0,0.0,58,44,199,0,0,0
42.0,0.0,0.0,0.0,60,47,207,0,0,0
43.0,0.0,0.0,0.0,60,49,214,0,0,0
44.0,0.0,0.0,0.0,60,49,217,0,0,0
45.0,0.0,0.0,0.0,60,49,217,0,0,0
46.0,0.0,0.0,0.0,61,49,217,2,0,0
47.0,40.0,0.0,1.0,62,49,217,5,2,0
48.0,71.428571,2.0,1.0,63,49,218,7,5,0
49.0,70.0,2.0,1.0,65,52,218,10,7,0
50.0,83.333333,2.0,1.0,66,52,247,12,10,0
51.0,80.0,2.0,1.0,67,54,248,15,12,0
52.0,88.235294,2.0,1.0,71,54,251,17,15,0
53.0,89.473684,2.0,1.0,73,54,255,19,17,0
54.0,80.952381,2.0,1.0,76,58,256,21,17,0
55.0,83.333333,2.0,1.05,78,62,265,24,20,0
56.0,92.307692,2.0,1.125,79,64,270,26,24,0
57.0,92.857143,2.0,1.115385,79,64,294,28,26,2
58.0,86.666667,2.12,1.115385,80,66,294,30,26,2
59.0,87.878788,2.12,1.137931,80,68,303,33,29,2
60.0,94.285714,2.111111,1.181818,80,68,303,35,33,2
61.0,94.594595,2.1,1.171429,80,68,303,37,35,4
62.0,89.74359,2.181818,1.171429,82,68,303,39,35,4
63.0,90.47619,2.181818,1.184211,82,69,304,42,38,4
64.0,95.454545,2.171429,1.214286,86,70,304,44,42,4
65.0,95.652174,2.157895,1.204545,86,70,307,46,44,6
66.0,91.666667,2.219512,1.204545,90,72,307,48,44,6
67.0,92.156863,2.219512,1.212766,92,73,317,51,47,6
68.0,96.226415,2.209302,1.235294,95,73,317,53,51,6
69.0,96.363636,2.195652,1.226415,97,75,317,55,53,8
70.0,92.982456,2.244898,1.226415,97,78,317,57,53,8
71.0,91.803279,2.244898,1.232143,100,80,328,61,56,8
72.0,96.825397,2.235294,1.245902,100,84,329,63,61,8
73.0,96.923077,2.218182,1.238095,100,84,345,65,63,10
74.0,94.029851,2.258621,1.238095,100,87,345,67,63,10
75.0,92.957746,2.258621,1.242424,100,87,359,71,66,10
76.0,97.260274,2.25,1.253521,101,87,359,73,71,10
77.0,97.333333,2.234375,1.246575,103,88,359,75,73,12
78.0,94.805195,2.268657,1.246575,104,88,359,77,73,12
79.0,93.82716,2.268657,1.25,109,89,359,81,76,12
80.0,97.590361,2.26087,1.259259,109,91,359,83,81,12
81.0,96.511628,2.246575,1.253012,111,91,371,86,83,14
82.0,95.454545,2.276316,1.25,113,93,372,88,84,14
83.0,97.752809,2.272727,1.252874,116,94,374,89,87,14
84.0,97.802198,2.265823,1.269663,119,95,375,91,89,14
85.0,98.913043,2.2625,1.263736,119,99,376,92,91,16
86.0,96.808511,2.256098,1.263736,120,99,380,94,91,16
87.0,94.897959,2.256098,1.258065,120,102,381,98,93,16
