t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,0,0,0,0,0,0
6.0,0.0,0.0,0.0,5,0,0,0,0,0
7.0,0.0,0.0,0.0,9,1,18,0,0,0
8.0,0.0,0.0,0.0,15,4,31,0,0,0
9.0,0.0,0.0,0.0,21,8,62,0,0,0
10.0,0.0,0.0,0.0,25,12,101,0,0,0
11.0,0.0,0.0,0.0,27,15,136,0,0,0
12.0,0.0,0.0,0.0,30,19,152,0,0,0
13.0,0.0,0.0,0.0,30,19,206,0,0,0
14.0,0.0,0.0,0.0,30,19,206,0,0,0
15.0,0.0,0.0,0.0,30,19,206,0,0,0
16.0,0.0,0.0,0.0,30,19,206,0,0,0
17.0,0.0,0.0,0.0,30,19,206,0,0,0
18.0,0.0,0.0,0.0,30,19,206,0,0,0
19.0,0.0,0.0,0.0,35,21,206,0,0,0
20.0,0.0,0.0,0.0,37,26,215,0,0,0
21.0,0.0,0.0,0.0,39,30,231,0,0,0
22.0,0.0,0.0,0.0,45,32,244,0,0,0
23.0,0.0,0.0,0.0,47,35,264,0,0,0
24.0,0.0,0.0,0.0,48,39,274,0,0,0
25.0,0.0,0.0,0.0,55,43,290,0,0,0
26.0,0.0,0.0,0.0,57,45,315,0,0,0
27.0,0.0,0.0,0.0,59,47,350,0,0,0
28.0,0.0,0.0,0.0,60,49,367,0,0,0
29.0,0.0,0.0,0.0,60,49,374,0,0,0
30.0,0.0,0.0,0.0,60,49,374,0,0,0
31.0,0.0,0.0,0.0,60,49,374,0,0,0
32.0,0.0,0.0,0.0,60,49,374,0,0,0
33.0,0.0,0.0,0.0,64,50,374,0,0,0
34.0,0.0,0.0,0.0,65,53,383,0,0,0
35.0,0.0,0.0,0.0,66,56,396,0,0,0
36.0,0.0,0.0,0.0,69,57,401,0,0,0
37.0,0.0,0.0,0.0,72,64,401,0,0,0
38.0,0.0,0.0,0.0,75,69,437,0,0,0
39.0,0.0,0.0,0.0,77,71,451,0,0,0
40.0,0.0,0.0,0.0,83,71,453,0,0,0
41.0,0.0,0.0,0.0,87,74,453,0,0,0
42.0,0.0,0.0,0.0,88,77,461,0,0,0
43.0,0.0,0.0,0.0,90,79,467,0,0,0
44.0,0.0,0.0,0.0,90,79,472,0,0,0
45.0,0.0,0.0,0.0,90,79,472,0,0,0
46.0,0.0,0.0,0.0,91,79,472,4,0,0
47.0,12.5,0.0,1.0,93,80,472,8,1,0
48.0,41.666667,2.0,1.4,93,81,497,12,5,0
49.0,64.285714,2.0,1.555556,97,82,501,14,9,0
50.0,72.222222,2.571429,1.615385,100,84,532,18,13,1
51.0,68.181818,2.6,1.666667,100,88,535,22,15,2
52.0,73.076923,2.923077,1.631579,102,94,535,26,19,3
53.0,82.142857,3.0,1.652174,104,97,566,28,23,3
54.0,84.375,3.142857,1.666667,108,103,578,32,27,4
55.0,80.555556,3.083333,1.689655,113,104,600,36,29,5
56.0,82.5,3.185185,1.666667,116,106,627,40,33,6
57.0,88.095238,3.2,1.675676,118,107,646,42,37,6
58.0,89.130435,3.257143,1.682927,119,108,646,46,41,7
59.0,88.0,3.210526,1.681818,120,108,657,50,44,8
60.0,87.037037,3.238095,1.680851,120,109,657,54,47,9
61.0,91.071429,3.272727,1.647059,120,110,660,56,51,9
62.0,90.0,3.28,1.685185,125,110,668,60,54,9
63.0,92.1875,3.269231,1.677966,128,110,668,64,59,11
64.0,89.705882,3.2,1.672131,129,114,668,68,61,12
65.0,91.549296,3.288136,1.661538,129,118,679,71,65,12
66.0,91.891892,3.301587,1.661765,130,122,688,74,68,12
67.0,93.589744,3.283582,1.684932,131,124,691,78,73,13
68.0,92.682927,3.246377,1.671053,137,128,700,82,76,15
69.0,91.860465,3.260274,1.670886,142,131,720,86,79,15
70.0,93.181818,3.324675,1.646341,143,136,749,88,82,15
71.0,94.565217,3.292683,1.689655,146,137,785,92,87,15
72.0,94.791667,3.277108,1.67033,149,137,785,96,91,18
73.0,93.0,3.241379,1.666667,150,137,785,100,93,18
74.0,93.203883,3.326087,1.65625,150,139,785,103,96,18
75.0,95.283019,3.305263,1.673267,151,140,790,106,101,18
76.0,95.454545,3.285714,1.67619,154,140,790,110,105,20
77.0,94.736842,3.267327,1.666667,157,140,790,114,108,21
78.0,93.220339,3.301887,1.663636,159,141,790,118,110,21
79.0,95.833333,3.321101,1.66087,159,142,790,120,115,21
80.0,95.967742,3.292035,1.680672,159,144,790,124,119,22
81.0,96.09375,3.286957,1.666667,160,151,799,128,123,24
82.0,93.181818,3.283333,1.666667,163,155,814,132,123,24
83.0,96.268657,3.333333,1.666667,169,158,814,134,129,24
84.0,96.376812,3.301587,1.684211,173,163,818,138,133,25
85.0,96.478873,3.302326,1.671533,176,165,821,142,137,27
86.0,93.835616,3.298507,1.671533,177,167,835,146,137,27
87.0,97.297297,3.343066,1.666667,177,168,843,148,144,27
