dest,next_hop,hop_count,seq_num,last_update
0,60,3,0,85.000
1,60,6,0,85.000
2,60,3,0,70.000
9,60,4,0,70.000
10,60,10,0,101.000
11,60,11,0,85.000
15,60,5,0,101.000
18,60,5,0,101.000
20,60,2,0,70.000
21,60,8,0,101.000
24,60,6,0,101.000
25,60,10,0,101.000
29,60,7,0,101.000
30,60,11,0,85.000
31,60,6,0,101.000
32,60,4,0,70.000
49,60,12,0,85.000
52,60,4,0,70.000
58,60,10,0,101.000
59,60,9,0,101.000
60,60,1,0,107.000
64,60,4,0,70.000
70,60,4,0,70.000
72,72,0,0,0.000
74,60,2,0,70.000
77,60,5,0,101.000
