dest,next_hop,hop_count,seq_num,last_update
8,56,5,0,98.000
14,56,6,0,98.000
19,56,4,0,98.000
22,56,5,0,98.000
23,56,4,0,98.000
26,56,3,0,98.000
28,56,8,0,98.000
34,56,2,0,98.000
35,56,8,0,98.000
36,56,6,0,98.000
43,56,4,0,98.000
47,56,7,0,98.000
51,56,6,0,98.000
56,56,1,0,119.000
69,56,8,0,98.000
72,72,0,0,0.000
79,56,5,0,98.000
81,56,7,0,98.000
83,56,3,0,98.000
88,56,6,0,98.000
97,56,5,0,98.000
