t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,1,0,0,0,0,0
6.0,0.0,0.0,0.0,9,1,6,0,0,0
7.0,0.0,0.0,0.0,16,3,36,0,0,0
8.0,0.0,0.0,0.0,27,7,71,0,0,0
9.0,0.0,0.0,0.0,35,15,108,0,0,0
10.0,0.0,0.0,0.0,40,20,195,0,0,0
11.0,0.0,0.0,0.0,44,25,233,0,0,0
12.0,0.0,0.0,0.0,50,30,311,0,0,0
13.0,0.0,0.0,0.0,50,30,380,0,0,0
14.0,0.0,0.0,0.0,50,30,380,0,0,0
15.0,0.0,0.0,0.0,50,30,380,0,0,0
16.0,0.0,0.0,0.0,50,30,380,0,0,0
17.0,0.0,0.0,0.0,50,30,380,0,0,0
18.0,0.0,0.0,0.0,50,30,380,0,0,0
19.0,0.0,0.0,0.0,52,32,380,0,0,0
20.0,0.0,0.0,0.0,57,36,391,0,0,0
21.0,0.0,0.0,0.0,59,43,435,0,0,0
22.0,0.0,0.0,0.0,70,54,479,0,0,0
23.0,0.0,0.0,0.0,78,59,593,0,0,0
24.0,0.0,0.0,0.0,84,62,620,0,0,0
25.0,0.0,0.0,0.0,95,69,643,0,0,0
26.0,0.0,0.0,0.0,97,73,715,0,0,0
27.0,0.0,0.0,0.0,98,75,781,0,0,0
28.0,0.0,0.0,0.0,100,79,813,0,0,0
29.0,0.0,0.0,0.0,100,80,845,0,0,0
30.0,0.0,0.0,0.0,100,80,907,0,0,0
31.0,0.0,0.0,0.0,100,80,907,0,0,0
32.0,0.0,0.0,0.0,101,80,907,0,0,0
33.0,0.0,0.0,0.0,103,80,907,0,0,0
34.0,0.0,0.0,0.0,104,83,907,0,0,0
35.0,0.0,0.0,0.0,109,91,920,0,0,0
36.0,0.0,0.0,0.0,115,98,974,0,0,0
37.0,0.0,0.0,0.0,123,104,1000,0,0,0
38.0,0.0,0.0,0.0,135,107,1041,0,0,0
39.0,0.0,0.0,0.0,141,113,1061,0,0,0
40.0,0.0,0.0,0.0,144,117,1139,0,0,0
41.0,0.0,0.0,0.0,148,123,1177,0,0,0
42.0,0.0,0.0,0.0,149,126,1252,0,0,0
43.0,0.0,0.0,0.0,150,127,1260,0,0,0
44.0,0.0,0.0,0.0,150,130,1284,0,0,0
45.0,0.0,0.0,0.0,150,130,1320,0,0,0
46.0,0.0,0.0,0.0,151,130,1320,4,0,0
47.0,37.5,0.0,1.0,152,131,1320,8,3,0
48.0,41.666667,2.0,1.0,153,132,1320,12,5,0
49.0,62.5,2.0,1.3,157,141,1320,16,10,0
50.0,70.0,2.0,1.357143,163,145,1364,20,14,1
51.0,79.166667,2.166667,1.421053,168,149,1365,24,19,2
52.0,82.142857,2.375,1.391304,174,153,1376,28,23,3
53.0,81.25,2.571429,1.384615,182,158,1384,32,26,3
54.0,83.333333,2.72,1.333333,192,162,1412,36,30,3
55.0,87.5,2.666667,1.4,194,168,1459,40,35,3
56.0,90.909091,2.606061,1.375,198,170,1503,44,40,5
57.0,91.666667,2.540541,1.340909,198,176,1565,48,44,5
58.0,86.538462,2.681818,1.333333,200,178,1609,52,45,5
59.0,85.714286,2.666667,1.3125,200,179,1618,56,48,5
60.0,93.333333,2.625,1.392857,202,180,1636,60,56,5
61.0,93.75,2.576923,1.366667,202,181,1636,64,60,8
62.0,92.647059,2.561404,1.349206,204,183,1636,68,63,8
63.0,93.055556,2.698413,1.328358,207,188,1640,72,67,8
64.0,92.105263,2.656716,1.342857,210,191,1679,76,70,8
65.0,92.5,2.637681,1.351351,215,194,1682,80,74,9
66.0,94.047619,2.619718,1.341772,220,198,1703,84,79,9
67.0,95.454545,2.666667,1.345238,231,206,1706,88,84,9
68.0,94.565217,2.650602,1.333333,235,208,1741,92,87,10
69.0,94.791667,2.627907,1.32967,240,210,1770,96,91,10
70.0,95.0,2.644444,1.315789,245,216,1781,100,95,10
71.0,94.230769,2.631579,1.326531,248,221,1820,104,98,10
72.0,93.518519,2.618557,1.326733,250,225,1861,108,101,11
73.0,96.428571,2.606061,1.342593,251,227,1878,112,108,11
74.0,95.689655,2.628571,1.333333,252,229,1878,116,111,12
75.0,95.0,2.636364,1.324561,252,230,1883,120,114,12
76.0,95.967742,2.649123,1.327731,252,231,1883,124,119,12
77.0,96.875,2.627119,1.330645,254,236,1890,128,124,13
78.0,96.969697,2.606557,1.320312,258,238,1915,132,128,14
79.0,94.852941,2.614173,1.317829,265,242,1924,136,129,14
80.0,95.714286,2.635659,1.320896,270,249,1941,140,134,14
81.0,96.527778,2.621212,1.323741,276,251,1966,144,139,14
82.0,97.297297,2.623188,1.326389,283,254,1971,148,144,15
83.0,96.710526,2.605634,1.319728,288,259,1999,152,147,16
84.0,96.794872,2.616438,1.317881,294,262,2002,156,151,16
85.0,95.625,2.626667,1.313725,297,268,2037,160,153,16
