dest,next_hop,hop_count,seq_num,last_update
2,2,1,0,114.000
7,2,5,0,94.000
9,2,2,0,94.000
11,2,5,0,36.000
14,2,8,0,111.000
15,2,2,0,111.000
17,2,5,0,94.000
18,2,3,0,23.000
21,2,5,0,36.000
22,2,8,0,111.000
23,2,12,0,111.000
24,2,3,0,23.000
27,2,7,0,111.000
28,2,8,0,111.000
29,2,4,0,36.000
30,2,5,0,36.000
32,32,0,0,0.000
35,2,9,0,77.000
40,2,4,0,36.000
41,2,9,0,77.000
42,2,5,0,94.000
43,2,12,0,111.000
47,2,9,0,77.000
48,2,12,0,111.000
