t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,0,0,0,0,0,0
6.0,0.0,0.0,0.0,5,0,0,0,0,0
7.0,0.0,0.0,0.0,9,1,20,0,0,0
8.0,0.0,0.0,0.0,15,4,30,0,0,0
9.0,0.0,0.0,0.0,21,9,65,0,0,0
10.0,0.0,0.0,0.0,25,13,99,0,0,0
11.0,0.0,0.0,0.0,27,16,136,0,0,0
12.0,0.0,0.0,0.0,30,20,154,0,0,0
13.0,0.0,0.0,0.0,30,20,214,0,0,0
14.0,0.0,0.0,0.0,30,20,214,0,0,0
15.0,0.0,0.0,0.0,30,20,214,0,0,0
16.0,0.0,0.0,0.0,30,20,214,0,0,0
17.0,0.0,0.0,0.0,30,20,214,0,0,0
18.0,0.0,0.0,0.0,30,20,214,0,0,0
19.0,0.0,0.0,0.0,35,22,214,0,0,0
20.0,0.0,0.0,0.0,37,27,233,0,0,0
21.0,0.0,0.0,0.0,39,31,281,0,0,0
22.0,0.0,0.0,0.0,45,33,331,0,0,0
23.0,0.0,0.0,0.0,47,35,336,0,0,0
24.0,0.0,0.0,0.0,48,40,389,0,0,0
25.0,0.0,0.0,0.0,55,44,451,0,0,0
26.0,0.0,0.0,0.0,57,46,493,0,0,0
27.0,0.0,0.0,0.0,59,48,525,0,0,0
28.0,0.0,0.0,0.0,60,50,528,0,0,0
29.0,0.0,0.0,0.0,60,50,539,0,0,0
30.0,0.0,0.0,0.0,60,50,539,0,0,0
31.0,0.0,0.0,0.0,60,50,539,0,0,0
32.0,0.0,0.0,0.0,60,50,539,0,0,0
33.0,0.0,0.0,0.0,64,51,539,0,0,0
34.0,0.0,0.0,0.0,65,54,539,0,0,0
35.0,0.0,0.0,0.0,66,57,544,0,0,0
36.0,0.0,0.0,0.0,69,58,602,0,0,0
37.0,0.0,0.0,0.0,73,64,602,0,0,0
38.0,0.0,0.0,0.0,76,69,640,0,0,0
39.0,0.0,0.0,0.0,77,71,682,0,0,0
40.0,0.0,0.0,0.0,83,72,696,0,0,0
41.0,0.0,0.0,0.0,87,75,697,0,0,0
42.0,0.0,0.0,0.0,88,78,720,0,0,0
43.0,0.0,0.0,0.0,90,80,723,0,0,0
44.0,0.0,0.0,0.0,90,80,726,0,0,0
45.0,0.0,0.0,0.0,90,80,726,0,0,0
46.0,0.0,0.0,0.0,91,80,726,4,0,0
47.0,37.5,0.0,1.0,93,81,726,8,3,0
48.0,50.0,2.0,1.166667,93,82,726,12,6,0
49.0,50.0,2.0,1.125,97,83,733,16,8,0
50.0,75.0,2.25,1.466667,100,85,733,20,15,0
51.0,70.833333,2.181818,1.411765,100,89,736,24,17,2
52.0,85.714286,2.285714,1.458333,102,95,755,28,24,3
53.0,78.125,2.714286,1.44,105,97,791,32,25,4
54.0,83.333333,2.73913,1.433333,108,103,798,36,30,5
55.0,87.5,2.740741,1.428571,113,105,805,40,35,5
56.0,90.909091,2.852941,1.425,116,107,805,44,40,6
57.0,89.583333,2.763158,1.395349,118,108,820,48,43,7
58.0,88.461538,2.785714,1.369565,119,109,820,52,46,7
59.0,91.071429,2.804348,1.392157,120,109,820,56,51,7
60.0,91.666667,2.755102,1.381818,120,111,820,60,55,8
61.0,89.0625,2.735849,1.368421,120,111,825,64,57,8
62.0,88.235294,2.789474,1.383333,124,111,825,68,60,8
63.0,94.444444,2.762712,1.426471,125,112,825,72,68,9
64.0,90.789474,2.714286,1.42029,126,115,840,76,69,11
65.0,91.25,2.791045,1.410959,130,117,846,80,73,11
66.0,92.857143,2.847222,1.435897,133,121,846,84,78,11
67.0,95.454545,2.813333,1.440476,135,125,846,88,84,14
68.0,93.478261,2.8,1.430233,136,132,846,92,86,15
69.0,92.708333,2.833333,1.426966,137,132,856,96,89,15
70.0,95.0,2.897727,1.442105,140,133,856,100,95,15
71.0,93.269231,2.880435,1.43299,147,137,856,104,97,16
72.0,94.444444,2.861702,1.441176,149,138,856,108,102,18
73.0,93.75,2.878788,1.457143,150,139,856,112,105,19
74.0,94.827586,2.921569,1.445455,150,139,871,116,110,20
75.0,95.0,2.925926,1.464912,151,140,871,120,114,20
76.0,94.354839,2.946429,1.461538,151,140,871,124,117,22
77.0,96.09375,2.929825,1.471545,152,142,871,128,123,22
78.0,96.212121,2.932203,1.464567,155,142,871,132,127,24
79.0,96.323529,2.976,1.450382,158,148,871,136,131,24
80.0,95.0,2.969231,1.458647,162,150,876,140,133,25
81.0,95.138889,2.977273,1.459854,164,154,876,144,137,26
82.0,96.621622,2.962687,1.468531,166,155,876,148,143,26
83.0,96.052632,2.971223,1.465753,167,158,876,152,146,28
84.0,94.871795,2.979021,1.459459,171,162,876,156,148,29
85.0,96.25,2.986395,1.474026,174,164,876,160,154,29
86.0,96.341463,2.993377,1.481013,178,167,876,164,158,31
87.0,96.428571,2.980392,1.481481,179,167,876,168,162,33
