t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,2,0,0,0,0,0
6.0,0.0,0.0,0.0,23,0,12,0,0,0
7.0,0.0,0.0,0.0,37,6,85,0,0,0
8.0,0.0,0.0,0.0,60,18,151,0,0,0
9.0,0.0,0.0,0.0,76,37,236,0,0,0
10.0,0.0,0.0,0.0,84,46,318,0,0,0
11.0,0.0,0.0,0.0,92,59,351,0,0,0
12.0,0.0,0.0,0.0,100,74,381,0,0,0
13.0,0.0,0.0,0.0,100,74,408,0,0,0
14.0,0.0,0.0,0.0,100,74,408,0,0,0
15.0,0.0,0.0,0.0,100,74,408,0,0,0
16.0,0.0,0.0,0.0,100,74,408,0,0,0
17.0,0.0,0.0,0.0,100,74,408,0,0,0
18.0,0.0,0.0,0.0,100,74,408,0,0,0
19.0,0.0,0.0,0.0,105,76,408,0,0,0
20.0,0.0,0.0,0.0,110,82,416,0,0,0
21.0,0.0,0.0,0.0,128,86,444,0,0,0
22.0,0.0,0.0,0.0,150,90,471,0,0,0
23.0,0.0,0.0,0.0,163,98,542,0,0,0
24.0,0.0,0.0,0.0,177,103,581,0,0,0
25.0,0.0,0.0,0.0,185,113,600,0,0,0
26.0,0.0,0.0,0.0,187,122,687,0,0,0
27.0,0.0,0.0,0.0,196,126,737,0,0,0
28.0,0.0,0.0,0.0,200,131,759,0,0,0
29.0,0.0,0.0,0.0,200,134,868,0,0,0
30.0,0.0,0.0,0.0,200,134,902,0,0,0
31.0,0.0,0.0,0.0,200,134,902,0,0,0
32.0,0.0,0.0,0.0,200,135,902,0,0,0
33.0,0.0,0.0,0.0,202,136,904,0,0,0
34.0,0.0,0.0,0.0,211,141,907,0,0,0
35.0,0.0,0.0,0.0,222,144,992,0,0,0
36.0,0.0,0.0,0.0,232,152,999,0,0,0
37.0,0.0,0.0,0.0,248,155,1040,0,0,0
38.0,0.0,0.0,0.0,264,162,1092,0,0,0
39.0,0.0,0.0,0.0,276,170,1189,0,0,0
40.0,0.0,0.0,0.0,282,174,1229,0,0,0
41.0,0.0,0.0,0.0,294,180,1272,0,0,0
42.0,0.0,0.0,0.0,295,186,1341,0,0,0
43.0,0.0,0.0,0.0,298,191,1493,0,0,0
44.0,0.0,0.0,0.0,300,194,1617,0,0,0
45.0,0.0,0.0,0.0,300,195,1629,0,0,0
46.0,0.0,0.0,0.0,302,195,1634,4,0,0
47.0,80.0,0.0,1.0,305,196,1634,5,4,0
48.0,55.555556,2.0,1.0,309,200,1649,9,5,0
49.0,81.818182,2.0,1.0,315,201,1703,11,9,0
50.0,73.333333,2.0,1.0,326,203,1705,15,11,0
51.0,88.235294,2.0,1.0,342,205,1709,17,15,0
52.0,80.952381,2.0,1.0,356,209,1787,21,17,0
53.0,91.304348,2.0,1.0,361,212,1830,23,21,0
54.0,85.185185,2.0,1.0,378,218,1890,27,23,0
55.0,93.103448,2.0,1.0,385,223,2033,29,27,0
56.0,87.878788,2.0,1.0,394,226,2059,33,29,0
57.0,94.285714,2.0,1.0,397,230,2107,35,33,0
58.0,89.74359,2.0,1.0,398,232,2154,39,35,0
59.0,95.121951,2.0,1.0,400,235,2168,41,39,0
60.0,91.111111,2.0,1.0,402,235,2276,45,41,0
61.0,95.744681,2.0,1.0,404,236,2277,47,45,0
62.0,92.156863,2.0,1.0,406,237,2281,51,47,0
63.0,96.226415,2.0,1.0,413,238,2293,53,51,0
64.0,92.982456,2.0,1.0,422,239,2296,57,53,0
65.0,96.610169,2.0,1.0,431,240,2307,59,57,0
66.0,93.650794,2.0,1.0,444,244,2312,63,59,0
67.0,94.029851,2.0,1.0,455,246,2344,67,63,0
68.0,91.549296,2.0,1.0,466,253,2399,71,65,0
69.0,94.520548,2.0,1.0,479,256,2484,73,69,0
70.0,94.805195,2.0,1.054795,487,259,2557,77,73,0
71.0,95.061728,2.0,1.051948,493,263,2570,81,77,2
72.0,92.941176,2.0,1.050633,495,266,2615,85,79,2
73.0,94.318182,2.0,1.048193,499,266,2626,88,83,2
74.0,95.652174,2.0,1.090909,502,268,2626,92,88,2
75.0,95.833333,2.0,1.086957,502,271,2662,96,92,4
76.0,95.0,2.0,1.084211,507,273,2687,100,95,4
77.0,95.192308,2.0,1.080808,514,275,2692,104,99,4
78.0,95.37037,2.0,1.097087,520,277,2718,108,103,4
79.0,95.535714,2.0,1.093458,529,279,2743,112,107,5
80.0,95.689655,2.0,1.108108,540,281,2743,116,111,5
81.0,95.833333,2.0,1.104348,550,284,2781,120,115,6
82.0,95.967742,2.0,1.117647,562,286,2804,124,119,6
83.0,96.09375,2.0,1.113821,570,292,2846,128,123,7
84.0,96.212121,2.0,1.125984,581,296,2901,132,127,7
85.0,97.037037,2.0,1.122137,586,301,2939,135,131,8
86.0,97.122302,2.0,1.133333,592,301,2997,139,135,8
87.0,97.887324,2.0,1.129496,599,303,3002,142,139,9
