t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,0,0,0,0,0,0
6.0,0.0,0.0,0.0,2,0,0,0,0,0
7.0,0.0,0.0,0.0,3,0,7,0,0,0
8.0,0.0,0.0,0.0,5,2,8,0,0,0
9.0,0.0,0.0,0.0,7,2,16,0,0,0
10.0,0.0,0.0,0.0,9,2,23,0,0,0
11.0,0.0,0.0,0.0,9,3,33,0,0,0
12.0,0.0,0.0,0.0,10,4,33,0,0,0
13.0,0.0,0.0,0.0,10,4,34,0,0,0
14.0,0.0,0.0,0.0,10,4,34,0,0,0
15.0,0.0,0.0,0.0,10,4,34,0,0,0
16.0,0.0,0.0,0.0,10,4,34,0,0,0
17.0,0.0,0.0,0.0,10,4,34,0,0,0
18.0,0.0,0.0,0.0,10,4,34,0,0,0
19.0,0.0,0.0,0.0,10,4,34,0,0,0
20.0,0.0,0.0,0.0,11,6,34,0,0,0
21.0,0.0,0.0,0.0,12,6,44,0,0,0
22.0,0.0,0.0,0.0,13,7,44,0,0,0
23.0,0.0,0.0,0.0,15,8,53,0,0,0
24.0,0.0,0.0,0.0,17,8,62,0,0,0
25.0,0.0,0.0,0.0,19,9,63,0,0,0
26.0,0.0,0.0,0.0,19,9,64,0,0,0
27.0,0.0,0.0,0.0,19,11,64,0,0,0
28.0,0.0,0.0,0.0,20,11,73,0,0,0
29.0,0.0,0.0,0.0,20,11,73,0,0,0
30.0,0.0,0.0,0.0,20,11,73,0,0,0
31.0,0.0,0.0,0.0,20,11,73,0,0,0
32.0,0.0,0.0,0.0,20,11,73,0,0,0
33.0,0.0,0.0,0.0,20,12,73,0,0,0
34.0,0.0,0.0,0.0,20,12,74,0,0,0
35.0,0.0,0.0,0.0,22,12,74,0,0,0
36.0,0.0,0.0,0.0,24,13,74,0,0,0
37.0,0.0,0.0,0.0,26,14,76,0,0,0
38.0,0.0,0.0,0.0,26,15,80,0,0,0
39.0,0.0,0.0,0.0,27,16,83,0,0,0
40.0,0.0,0.0,0.0,28,17,83,0,0,0
41.0,0.0,0.0,0.0,29,17,85,0,0,0
42.0,0.0,0.0,0.0,29,18,85,0,0,0
43.0,0.0,0.0,0.0,30,18,90,0,0,0
44.0,0.0,0.0,0.0,30,18,90,0,0,0
45.0,0.0,0.0,0.0,30,18,90,0,0,0
46.0,0.0,0.0,0.0,30,18,90,3,0,0
47.0,14.285714,0.0,1.0,30,18,90,7,1,0
48.0,87.5,2.0,1.285714,30,18,90,8,7,0
49.0,88.888889,2.0,1.25,30,18,90,9,8,0
50.0,69.230769,2.5,1.222222,32,20,90,13,9,0
51.0,75.0,2.444444,1.166667,34,20,94,16,12,0
52.0,84.210526,2.333333,1.1875,35,20,94,19,16,0
53.0,78.26087,2.266667,1.166667,36,21,95,23,18,0
54.0,84.615385,2.235294,1.181818,37,21,95,26,22,1
55.0,86.206897,2.2,1.2,39,21,96,29,25,1
56.0,90.625,2.181818,1.206897,39,21,98,32,29,2
57.0,86.111111,2.16,1.193548,40,21,98,36,31,3
58.0,89.74359,2.148148,1.2,40,21,98,39,35,4
59.0,90.47619,2.133333,1.210526,40,21,98,42,38,4
60.0,93.333333,2.125,1.214286,40,21,98,45,42,5
61.0,89.795918,2.114286,1.204545,40,21,98,49,44,6
62.0,92.307692,2.108108,1.208333,40,21,98,52,48,7
63.0,92.727273,2.1,1.215686,40,21,98,55,51,7
64.0,94.827586,2.095238,1.218182,40,21,98,58,55,8
65.0,91.935484,2.088889,1.210526,44,21,98,62,57,9
66.0,93.846154,2.085106,1.213115,44,21,99,65,61,10
67.0,94.117647,2.08,1.21875,45,21,99,68,64,10
68.0,95.774648,2.076923,1.220588,46,22,99,71,68,11
69.0,93.333333,2.072727,1.214286,48,22,99,75,70,12
70.0,94.871795,2.070175,1.216216,48,22,99,78,74,13
71.0,95.061728,2.066667,1.220779,49,22,99,81,77,13
72.0,96.428571,2.064516,1.222222,50,22,100,84,81,14
73.0,94.318182,2.061538,1.216867,50,23,100,88,83,15
74.0,95.604396,2.059701,1.218391,50,23,100,91,87,16
75.0,95.744681,2.057143,1.222222,50,23,100,94,90,16
76.0,96.907216,2.055556,1.223404,50,24,100,97,94,17
77.0,95.049505,2.053333,1.21875,50,24,100,101,96,18
78.0,96.153846,2.051948,1.22,50,24,100,104,100,19
79.0,96.261682,2.05,1.223301,50,24,100,107,103,19
80.0,97.272727,2.04878,1.224299,53,24,100,110,107,20
81.0,95.614035,2.047059,1.220183,55,24,100,114,109,21
82.0,96.581197,2.045977,1.221239,58,24,100,117,113,22
83.0,96.666667,2.044444,1.224138,58,24,100,120,116,22
84.0,98.360656,2.043478,1.225,58,24,100,122,120,23
85.0,96.031746,2.042105,1.22314,59,24,100,126,121,24
86.0,97.65625,2.041667,1.224,59,24,100,128,125,25
87.0,97.709924,2.040404,1.226562,59,24,101,131,128,25
